"H38",20381,2001-04-01 0:00:00,"HH","42197948","SR IMPRINT 991","","42035426","19583594",,"1",,
"H38",20382,2001-04-04 0:00:00,"HH","42197732","SR MAGNET 1051","","40049272","19306637",,"1",,
"H38",20383,,"HH","","","","","",,"1",,
"H38",20384,,"HH","","","","","",,"1",,
"H38",20385,2000-03-21 0:00:00,"HH","42078100","SR IMPRINT 290","","42035426","19583647",,"1",,
"H38",20386,1999-03-24 0:00:00,"HH","41130962","SR COMMAND 349","","19436461","19532358",,"1",,
"H38",20387,2000-03-24 0:00:00,"HH","42077969","DS COMMAND 360","","BB7Z4032","DSM370",,"1",,
"H38",20388,,"HH","","","","","",,"1",,
"H38",20389,,"HH","","","","","",,"1",,
"H38",20390,,"HH","","","","","",,"1",,
"H38",20391,2000-04-10 0:00:00,"HH","42077966","SR MAGNET 610","","40049272","19382093",,"1",,
"H38",20392,2001-03-27 0:00:00,"HH","42197914","SR MAGNET 641","","40049272","19583593",,"1",,
"H38",20393,1998-04-18 0:00:00,"HH","41007699","SR PATRIOT 8189","","BBP0293","BBMS804",,"1",,
"H38",20394,2000-03-06 0:00:00,"HH","42078458","DS MARK DOMINO 750","","19599204","41053182",,"1",,
"H38",20395,,"HH","","","","","",,"1",,
"H38",20396,2001-03-31 0:00:00,"HH","42197773","SR MAGNET 941","","40049272","19532315",,"1",,
"H38",20397,,"HH","","","","","",,"1",,
"H38",20398,,"AR","","","","","",,"1",,
"H38",20399,,"AN","","","","","",,"1",,
"H38",20400,1957-02-16 0:00:00,"AR","1434","","","","",,"1",,
"H38",20401,,"HH","","STUBER HEREFORDS","","","",,"1",,
"H38",20402,2007-02-10 0:00:00,"SH","X4132095","","","","",,"1",,
"H38",389,2007-03-30 0:00:00,"LOHHARHH","","","949000000006036","307M","FM9",,"1",,
"H38",20404,,"HH","40004855","","","","",,"1",,
"H38",20405,,"HH","19427495","","","","",,"1",,
"H38",20406,,"HH","19492955","","","","",,"1",,
"H38",20407,,"HH","19604679","","","","",,"1",,
"H38",20408,,"HH","19604731","","","","",,"1",,
"H38",20409,,"HH","19515126","","","","",,"1",,
"H38",20410,,"HH","19574262","","","","",,"1",,
"H38",20411,1976-04-18 0:00:00,"AR","62700","","","","",,"1",,
"H38",20412,,"AN","","","","","",,"1",,
"H38",20413,2008-03-06 0:00:00,"AR","1242067","","982000128138490","L290605","JULIAS98",,"1",,
"H38",20414,2008-04-11 0:00:00,"AR","1242050","","","937253","958997",,"1",,
"H38",20415,2008-04-11 0:00:00,"AR","1242051","","","937253","971785",,"1",,
"H38",20416,2008-04-14 0:00:00,"AR","1242075","","","SHODATA","HIHO3007",,"1",,
"H38",20417,2008-01-21 0:00:00,"SH","X4148364","","","X4051692","X4121211",,"1",,
"H38",20418,2008-01-20 0:00:00,"SH","X4146285","","","X4135495","X4101844",,"1",,
"H38",20419,2008-01-23 0:00:00,"SH","85 1 23 29S3","","","X3977726","X4121225",,"1",,
"H38",20420,2008-01-28 0:00:00,"SH","X4146280","","","X4135495","X4101842",,"1",,
"H38",20421,2008-02-02 0:00:00,"SH","X4146288","","","X4135495","AR38387",,"1",,
"H38",20422,2008-01-29 0:00:00,"SH","X4146277","","","X4135495","4045291",,"1",,
"H38",20423,2008-01-26 0:00:00,"SH","X4146272","","","X4135495","AR38389",,"1",,
"H38",20424,,"","","","","UNKN","",,"1",,
"H38",20425,,"AN","","","","","",,"1",,
"H38",20426,,"AR","","","","","",,"1",,
"H38",20427,,"CH","","","","","",,"1",,
"H38",20428,,"GV","","","","","",,"1",,
"H38",20429,,"HH","","","","","",,"1",,
"H38",20430,,"LM","","","","","",,"1",,
"H38",20431,,"LO","","","","","",,"1",,
"H38",20432,,"SH","","","","","",,"1",,
"H38",20433,,"SM","","","","","",,"1",,
"H38",20434,,"LO","","","","","",,"1",,
"H38",20435,2008-02-10 0:00:00,"AR","1238605","","982000128138375","969339","1109562",,"1",,
"H38",20436,2008-03-08 0:00:00,"AR","1238639","","","1037373","1109688",,"1",,
"H38",20437,2008-03-10 0:00:00,"AR","1238507","","","BANDS152","ZINA237P",,"1",,
"H38",20438,2008-03-19 0:00:00,"AR","1238616","","","1037373","1109610",,"1",,
"H38",20439,2008-03-23 0:00:00,"AR","1238503","","","JUL364R","CHEN224N",,"1",,
"H38",20440,2008-03-30 0:00:00,"AR","1238536","","949000000076854","1037373","1037410",,"1",,
"H38",20441,2008-03-10 0:00:00,"AR","1238678","","","MARIA548","PAND9498",,"1",,
"H38",20442,2008-03-11 0:00:00,"AR","1238662","","","ROB8621","ZINA9811",,"1",,
"H38",20443,2009-03-20 0:00:00,"AN","16547366","","","14899673","15801947",,"1",,
"H38",20444,2009-03-11 0:00:00,"AR","1317982","","","387580","834374",,"1",,
"H38",20445,2009-03-12 0:00:00,"AR","1317985","","949000000197589","387580","834374",,"1",,
"H38",20446,2009-03-13 0:00:00,"AN","16547369","","","14899673","15998427",,"1",,
"H38",20447,2009-03-13 0:00:00,"AN","16547370","","","14899673","15998426",,"1",,
"H38",20448,2009-03-05 0:00:00,"AR","1317950","","949000000248689","960383","834374",,"1",,
"H38",20449,2009-03-07 0:00:00,"AR","1317946","","949000000195814","657222","605263",,"1",,
"H38",20450,2009-03-31 0:00:00,"AN","16547374","","","14899673","15639990",,"1",,
"H38",20451,2009-05-23 0:00:00,"AR","1325074","","","MLKC7160","SMJS224",,"1",,
"H38",20452,2009-03-19 0:00:00,"AR","1337167","","","1111871","823454",,"1",,
"H38",20453,2009-04-01 0:00:00,"AR","1337190","","","1111871","1031383",,"1",,
"H38",20454,2009-04-06 0:00:00,"AR","1337204","","","1039200","1198494",,"1",,
"H38",20455,2009-04-09 0:00:00,"AR","1337162","","","1187150","575560",,"1",,
"H38",20456,2009-04-11 0:00:00,"AR","1337111","","","921761","1033917",,"1",,
"H38",20457,2009-04-23 0:00:00,"AR","","","","","",,"1",,
"H38",20458,,"AR","","WHITMORE AR BULLS","","","",,"1",,
"H38",20459,,"","","","","","",,"1",,
"H38",20460,2010-02-23 0:00:00,"ANARANHH","","","982000128138548","7AN278","U8076",,"1",,
"H38",20461,2010-03-04 0:00:00,"ANGV","","","982000128138677","7AN278","U8380",,"1",,
"H38",495,2010-03-05 0:00:00,"ARLOHHAR","","","982000128138675","UNKNAR","U8190",,"1",,
"H38",500,2010-03-07 0:00:00,"ARLOAN","","","982000128138532","UNKNAR","U8235",,"1",,
"H38",519,2010-03-18 0:00:00,"ARLOANHH","","","999000000013061","UNKNAR","S6040",,"1",,
"H38",520,2010-03-18 0:00:00,"ARLOANAN","","","982000128138539","UNKNAR","R5043",,"1",,
"H38",521,2010-03-19 0:00:00,"ARLOAN","","","982000128138881","V532","N3087",,"1",,
"H38",531,2010-03-27 0:00:00,"ARLOLOAN","","","982000128138659","V108","S6096",,"1",,
"H38",537,2010-03-30 0:00:00,"ARLOANAN","","","982000128138525","V529","S6273",,"1",,
"H38",20469,2010-04-01 0:00:00,"ARLOARAN","","","982000128138284","UNKNAR","N3343",,"1",,
"H38",543,2010-04-04 0:00:00,"ARARLOLO","","","982000128138721","UNKNAR","U8163",,"1",,
"H38",545,2010-04-07 0:00:00,"ARLOANHH","","","982000128138695","UNKNAR","S6197",,"1",,
"H38",20472,2010-05-26 0:00:00,"AR","1393930","","982000128138295","7057","8007",,"1",,
"H38",20473,2010-06-04 0:00:00,"AR","1393949","","","791-9065","6158",,"1",,
"H38",20474,2011-05-14 0:00:00,"AR","1473021","006Z5ID","949000000104160","8213","5069",,"1",,
"H38",608,2011-03-18 0:00:00,"LOLOANHH","","","982000172933728","M398","P4108",,"1",,
"H38",636,2011-04-13 0:00:00,"LOLOANGV","","","982000172933738","M398","P4082",,"1",,
"H38",20477,2011-05-24 0:00:00,"AR","1473096","006Z5ID","949000000007187","K1","9002",,"1",,
"H38",20478,2012-02-20 0:00:00,"GV","1213705","006Z5ID","","1141930","1149660",,"1",,
"H38",20479,2012-05-26 0:00:00,"SMAN","","006Z5ID","949000000008813","50P7","P4003",,"1",,
"H38",20480,2012-04-16 0:00:00,"GV","1213661","006Z5ID","949000000007504","1112318","826927",,"1",,
