"H38",467,2009-04-04 0:00:00,"ARLOANAN","","","982000025313627","UNKNAR","S6094",,"2",,
"H38",470,2009-04-08 0:00:00,"ARLOANHH","","","982000025314024","S6042","R5282",,"2",,
"H38",471,2009-04-09 0:00:00,"ARLOANAN","","","982000128138469","UNKNAR","S6163",,"2",,
"H38",472,2009-04-09 0:00:00,"ARLOANHH","","","982000128138494","UNKNAR","S6183",,"2",,
"H38",475,2009-04-13 0:00:00,"ARLOANAN","","","982000128138453","S48","P4098",,"2",,
"H38",478,2009-04-15 0:00:00,"ARLOLOHH","","","982000128138391","UNKNAR","S6093",,"2",,
"H38",10177,2009-04-16 0:00:00,"ARANANAN","","","982000128138354","S48","N3089",,"2",,
"H38",479,2009-04-16 0:00:00,"ARLOANHH","","","982000025313610","S6032","S6040",,"2",,
"H38",480,2009-04-18 0:00:00,"ARLOANHH","","","982000025313768","S48","R5167",,"2",,
"H38",485,2009-05-07 0:00:00,"ARLOAN","","","982000025313502","S48","P4099",,"2",,
"H38",10181,2010-03-24 0:00:00,"LOANARAN","","","949000000249537","UNKNLO","S6026",,"2",,
"H38",10182,2010-03-24 0:00:00,"LOARANAN","","","949000000006162","UNKNLO","U8218",,"2",,
"H38",10183,2010-04-09 0:00:00,"LOARHHHH","","","949000000072799","UNKNLO","U8096",,"2",,
"H38",10184,2010-03-18 0:00:00,"LOANMX","","","949000000249703","LEXUS","",,"2",,
"H38",10185,2010-03-20 0:00:00,"LOANAN","","","949000000249653","UTAH","",,"2",,
"H38",10186,2010-03-20 0:00:00,"LOANSM","","","949000000248096","SHERMAN","",,"2",,
"H38",10187,2010-03-21 0:00:00,"LOANAN","","","949000000007332","DURBIN","",,"2",,
"H38",10188,2010-03-22 0:00:00,"LOANAN","","","949000000008887","UTAH","",,"2",,
"H38",10189,2010-03-24 0:00:00,"LOANAN","","","949000000075050","DURBIN","",,"2",,
"H38",10190,2010-03-29 0:00:00,"LOANAN","","","949000000101499","SHERMAN","",,"2",,
"H38",10191,2010-04-06 0:00:00,"LOANAN","","","949000000072062","UNKNLO","",,"2",,
"H38",10192,2010-04-07 0:00:00,"LOANAN","","","949000000016054","UNKNLO","",,"2",,
"H38",10193,2010-04-08 0:00:00,"LOANAN","","","949000000199108","UNKNLO","",,"2",,
"H38",10194,2010-04-12 0:00:00,"LOAN","","","949000000007726","UNKNLO","",,"2",,
"H38",10195,2010-04-16 0:00:00,"LOANAN","","","949000000004817","UNKNLO","",,"2",,
"H38",10196,2010-04-17 0:00:00,"LOANAN","","","949000000071785","UNKNLO","",,"2",,
"H38",10197,2010-04-27 0:00:00,"LOANAN","","","949000000007471","UNKNLO","",,"2",,
"H38",10198,2011-02-27 0:00:00,"LOARAN","","","982000172933780","59LO1","W9126",,"2",,
"H38",10199,2011-02-28 0:00:00,"LOARANHH","","","982000172933803","59LO1","W9185",,"2",,
"H38",10200,2011-03-04 0:00:00,"LOARHHAR","","","982000172933797","59LO1","W9234",,"2",,
"H38",10201,2011-03-04 0:00:00,"LOANHH","","","982000172933781","59LO1","W9012",,"2",,
"H38",10202,2011-03-04 0:00:00,"LOARANAR","","","982000172933792","59LO1","W9190",,"2",,
"H38",10203,2011-03-05 0:00:00,"LOANAR","","","982000172933786","59LO1","W9095",,"2",,
"H38",10204,2011-03-14 0:00:00,"LOARANHH","","","982000172933788","UNKNLO","W9149",,"2",,
"H38",10205,2011-03-17 0:00:00,"LOARANHH","","","982000172933806","UNKNLO","W9250",,"2",,
"H38",10206,2011-03-20 0:00:00,"LOARANHP","","","982000172933789","UNKNLO","W9165",,"2",,
"H38",10207,2011-03-20 0:00:00,"LOARAN","","","982000172933802","UNKNLO","W9137",,"2",,
"H38",10208,2011-03-24 0:00:00,"LOANHHHH","","","","UNKNLO","W9024",,"2",,
"H38",10209,2011-04-15 0:00:00,"LOANANHH","","","","UNKNLO","W9083",,"2",,
"H38",10210,2011-03-30 0:00:00,"LO","","","982000128138579","UNKNLO","1006",,"2",,
"H38",10211,2011-04-03 0:00:00,"LO","","","982000128138751","UNKNLO","1019",,"2",,
"H38",10212,2011-04-04 0:00:00,"LO","","","982000128138623","UNKNLO","1027",,"2",,
"H38",10213,2011-04-07 0:00:00,"LO","","","982000128138722","UNKNLO","1038",,"2",,
"H38",10214,2011-04-07 0:00:00,"LO","","","982000128138672","UNKNLO","1039",,"2",,
"H38",10215,2011-04-20 0:00:00,"LO","","","982000128138591","UNKNLO","1140",,"2",,
"H38",10216,2011-04-30 0:00:00,"LO","","","982000128138489","UNKNLO","1305",,"2",,
"H38",10217,2011-05-05 0:00:00,"LO","","","982000128138966","UNKNLO","1349",,"2",,
"H38",10218,2012-05-21 0:00:00,"LOANGV","","006Z5ID","982000172933956","UNKNLO","X0002",,"2",,
"H38",10219,2012-05-24 0:00:00,"LOANARMX","","006Z5ID","982000172933942","6T","X0181",,"2",,
"H38",10220,2012-05-24 0:00:00,"LOSHAR","","006Z5ID","982000172933976","30T","X0104",,"2",,
"H38",10221,2012-05-27 0:00:00,"LOARGV","","006Z5ID","982000172933957","UNKNLO","X0084",,"2",,
"H38",10222,2012-06-17 0:00:00,"LOSHAN","","006Z5ID","982000172933934","6T","X0199",,"2",,
"H38",10223,2012-06-18 0:00:00,"LOARGV","","006Z5ID","982000172933964","UNKNLO","X0043",,"2",,
